country,year,sex,age,suicides_no,population,taux_suicide_100k,decennie
Venezuela (Bolivarian Republic of),1979,Homme,25-34 ans,99,989000,10.01011122345804,NA
Venezuela (Bolivarian Republic of),1979,Homme,35-54 ans,116,1113000,10.422282120395327,NA
Venezuela (Bolivarian Republic of),1979,Homme,5-14 ans,7,1915000,0.36553524804177545,NA
Venezuela (Bolivarian Republic of),1979,Homme,55-74 ans,65,458000,14.192139737991265,NA
Venezuela (Bolivarian Republic of),1979,Homme,75+ ans,18,58000,31.03448275862069,NA
Venezuela (Bolivarian Republic of),1980,Femme,15-24 ans,52,1533000,3.392041748206132,1980-1989
Venezuela (Bolivarian Republic of),1980,Femme,25-34 ans,33,1115000,2.9596412556053813,1980-1989
Venezuela (Bolivarian Republic of),1980,Femme,35-54 ans,33,1170000,2.8205128205128203,1980-1989
Venezuela (Bolivarian Republic of),1980,Femme,5-14 ans,7,1905000,0.3674540682414698,1980-1989
Venezuela (Bolivarian Republic of),1980,Femme,55-74 ans,10,490000,2.0408163265306123,1980-1989
Venezuela (Bolivarian Republic of),1980,Femme,75+ ans,2,83000,2.4096385542168672,1980-1989
Venezuela (Bolivarian Republic of),1980,Homme,15-24 ans,155,1585000,9.779179810725552,1980-1989
Venezuela (Bolivarian Republic of),1980,Homme,25-34 ans,136,1155000,11.774891774891776,1980-1989
Venezuela (Bolivarian Republic of),1980,Homme,35-54 ans,164,1190000,13.781512605042016,1980-1989
Venezuela (Bolivarian Republic of),1980,Homme,5-14 ans,6,1979000,0.30318342597271347,1980-1989
Venezuela (Bolivarian Republic of),1980,Homme,55-74 ans,97,462000,20.995670995670995,1980-1989
Venezuela (Bolivarian Republic of),1980,Homme,75+ ans,25,63000,39.682539682539684,1980-1989
Venezuela (Bolivarian Republic of),1981,Femme,15-24 ans,62,1584800,3.9121655729429583,1980-1989
Venezuela (Bolivarian Republic of),1981,Femme,25-34 ans,20,1157800,1.7274140611504578,1980-1989
Venezuela (Bolivarian Republic of),1981,Femme,35-54 ans,35,1218900,2.8714414636147345,1980-1989
Venezuela (Bolivarian Republic of),1981,Femme,5-14 ans,6,1934800,0.3101095720487906,1980-1989
Venezuela (Bolivarian Republic of),1981,Femme,55-74 ans,11,511000,2.152641878669276,1980-1989
Venezuela (Bolivarian Republic of),1981,Femme,75+ ans,1,89000,1.1235955056179776,1980-1989
Venezuela (Bolivarian Republic of),1981,Homme,15-24 ans,147,1638800,8.969978032706859,1980-1989
Venezuela (Bolivarian Republic of),1981,Homme,25-34 ans,140,1194800,11.717442249748911,1980-1989
Venezuela (Bolivarian Republic of),1981,Homme,35-54 ans,131,1237900,10.582437999838437,1980-1989
Venezuela (Bolivarian Republic of),1981,Homme,5-14 ans,8,2009800,0.3980495571698676,1980-1989
Venezuela (Bolivarian Republic of),1981,Homme,55-74 ans,88,482000,18.25726141078838,1980-1989
Venezuela (Bolivarian Republic of),1981,Homme,75+ ans,20,68000,29.41176470588235,1980-1989
Venezuela (Bolivarian Republic of),1982,Femme,15-24 ans,59,1633300,3.6123186187473215,1980-1989
Venezuela (Bolivarian Republic of),1982,Femme,25-34 ans,32,1199200,2.66844563042028,1980-1989
Venezuela (Bolivarian Republic of),1982,Femme,35-54 ans,39,1269400,3.072317630376556,1980-1989
Venezuela (Bolivarian Republic of),1982,Femme,5-14 ans,4,1970200,0.2030250735965892,1980-1989
Venezuela (Bolivarian Republic of),1982,Femme,55-74 ans,17,531000,3.2015065913371,1980-1989
Venezuela (Bolivarian Republic of),1982,Femme,75+ ans,2,94000,2.127659574468085,1980-1989
Venezuela (Bolivarian Republic of),1982,Homme,15-24 ans,148,1687300,8.771409944882356,1980-1989
Venezuela (Bolivarian Republic of),1982,Homme,25-34 ans,134,1236300,10.838793173178031,1980-1989
Venezuela (Bolivarian Republic of),1982,Homme,35-54 ans,145,1289400,11.245540561501475,1980-1989
Venezuela (Bolivarian Republic of),1982,Homme,5-14 ans,5,2047200,0.24423602969910121,1980-1989
Venezuela (Bolivarian Republic of),1982,Homme,55-74 ans,81,502000,16.135458167330675,1980-1989
Venezuela (Bolivarian Republic of),1982,Homme,75+ ans,20,71000,28.169014084507044,1980-1989
Venezuela (Bolivarian Republic of),1983,Femme,15-24 ans,64,1699400,3.7660350712016,1980-1989
Venezuela (Bolivarian Republic of),1983,Femme,25-34 ans,34,1256300,2.706359945872801,1980-1989
Venezuela (Bolivarian Republic of),1983,Femme,35-54 ans,38,1321400,2.8757378537914335,1980-1989
Venezuela (Bolivarian Republic of),1983,Femme,5-14 ans,7,2035500,0.34389584868582657,1980-1989
Venezuela (Bolivarian Republic of),1983,Femme,55-74 ans,15,558000,2.6881720430107525,1980-1989
Venezuela (Bolivarian Republic of),1983,Femme,75+ ans,3,98000,3.061224489795918,1980-1989
Venezuela (Bolivarian Republic of),1983,Homme,15-24 ans,163,1707400,9.54667916129788,1980-1989
Venezuela (Bolivarian Republic of),1983,Homme,25-34 ans,155,1264300,12.259748477418334,1980-1989
Venezuela (Bolivarian Republic of),1983,Homme,35-54 ans,180,1322400,13.611615245009075,1980-1989
Venezuela (Bolivarian Republic of),1983,Homme,5-14 ans,5,2069500,0.24160425223483933,1980-1989
Venezuela (Bolivarian Republic of),1983,Homme,55-74 ans,102,518000,19.69111969111969,1980-1989
Venezuela (Bolivarian Republic of),1983,Homme,75+ ans,19,74000,25.675675675675677,1980-1989
Venezuela (Bolivarian Republic of),1985,Femme,15-24 ans,58,1747200,3.31959706959707,1980-1989
Venezuela (Bolivarian Republic of),1985,Femme,25-34 ans,38,1324200,2.869657151487691,1980-1989
Venezuela (Bolivarian Republic of),1985,Femme,35-54 ans,32,1440100,2.222067911950559,1980-1989
Venezuela (Bolivarian Republic of),1985,Femme,5-14 ans,3,2100200,0.142843538710599,1980-1989
Venezuela (Bolivarian Republic of),1985,Femme,55-74 ans,16,595000,2.689075630252101,1980-1989
Venezuela (Bolivarian Republic of),1985,Femme,75+ ans,5,108000,4.62962962962963,1980-1989
Venezuela (Bolivarian Republic of),1985,Homme,15-24 ans,127,1803200,7.043034605146407,1980-1989
Venezuela (Bolivarian Republic of),1985,Homme,25-34 ans,166,1357200,12.231063955201886,1980-1989
Venezuela (Bolivarian Republic of),1985,Homme,35-54 ans,193,1459100,13.227331916935096,1980-1989
Venezuela (Bolivarian Republic of),1985,Homme,5-14 ans,4,2180200,0.18346940647647006,1980-1989
Venezuela (Bolivarian Republic of),1985,Homme,55-74 ans,113,562000,20.1067615658363,1980-1989
Venezuela (Bolivarian Republic of),1985,Homme,75+ ans,28,81000,34.5679012345679,1980-1989
Venezuela (Bolivarian Republic of),1986,Femme,15-24 ans,51,1795000,2.8412256267409473,1980-1989
Venezuela (Bolivarian Republic of),1986,Femme,25-34 ans,39,1360400,2.8668038812114083,1980-1989
Venezuela (Bolivarian Republic of),1986,Femme,35-54 ans,34,1479500,2.2980736735383576,1980-1989
Venezuela (Bolivarian Republic of),1986,Femme,5-14 ans,11,2157600,0.5098257322951427,1980-1989
Venezuela (Bolivarian Republic of),1986,Femme,55-74 ans,19,611300,3.1081302142973986,1980-1989
Venezuela (Bolivarian Republic of),1986,Femme,75+ ans,1,110900,0.9017132551848512,1980-1989
Venezuela (Bolivarian Republic of),1986,Homme,15-24 ans,179,1852500,9.662618083670715,1980-1989
Venezuela (Bolivarian Republic of),1986,Homme,25-34 ans,162,1394300,11.618733414616655,1980-1989
Venezuela (Bolivarian Republic of),1986,Homme,35-54 ans,169,1499100,11.273430725101727,1980-1989
Venezuela (Bolivarian Republic of),1986,Homme,5-14 ans,6,2239800,0.26788106080900076,1980-1989
Venezuela (Bolivarian Republic of),1986,Homme,55-74 ans,113,577500,19.567099567099564,1980-1989
Venezuela (Bolivarian Republic of),1986,Homme,75+ ans,29,83200,34.855769230769226,1980-1989
Venezuela (Bolivarian Republic of),1987,Femme,15-24 ans,40,1843400,2.1699034392969514,1980-1989
Venezuela (Bolivarian Republic of),1987,Femme,25-34 ans,25,1397000,1.789549033643522,1980-1989
Venezuela (Bolivarian Republic of),1987,Femme,35-54 ans,43,1519200,2.8304370721432335,1980-1989
Venezuela (Bolivarian Republic of),1987,Femme,5-14 ans,5,2215900,0.2256419513515953,1980-1989
Venezuela (Bolivarian Republic of),1987,Femme,55-74 ans,24,627700,3.823482555360841,1980-1989
Venezuela (Bolivarian Republic of),1987,Femme,75+ ans,1,113900,0.8779631255487269,1980-1989
Venezuela (Bolivarian Republic of),1987,Homme,15-24 ans,180,1902600,9.460737937559129,1980-1989
Venezuela (Bolivarian Republic of),1987,Homme,25-34 ans,146,1431900,10.19624275438229,1980-1989
Venezuela (Bolivarian Republic of),1987,Homme,35-54 ans,147,1539400,9.549175003248019,1980-1989
Venezuela (Bolivarian Republic of),1987,Homme,5-14 ans,3,2300300,0.13041777159500934,1980-1989
Venezuela (Bolivarian Republic of),1987,Homme,55-74 ans,108,592900,18.21555068308315,1980-1989
Venezuela (Bolivarian Republic of),1987,Homme,75+ ans,24,85500,28.07017543859649,1980-1989
Venezuela (Bolivarian Republic of),1988,Femme,15-24 ans,54,1839000,2.936378466557912,1980-1989
Venezuela (Bolivarian Republic of),1988,Femme,25-34 ans,36,1446000,2.4896265560165975,1980-1989
Venezuela (Bolivarian Republic of),1988,Femme,35-54 ans,25,1632000,1.531862745098039,1980-1989
Venezuela (Bolivarian Republic of),1988,Femme,5-14 ans,11,2225000,0.4943820224719101,1980-1989
Venezuela (Bolivarian Republic of),1988,Femme,55-74 ans,12,664000,1.8072289156626504,1980-1989
Venezuela (Bolivarian Republic of),1988,Femme,75+ ans,4,123000,3.252032520325203,1980-1989
Venezuela (Bolivarian Republic of),1988,Homme,15-24 ans,178,1897000,9.383236689509753,1980-1989
Venezuela (Bolivarian Republic of),1988,Homme,25-34 ans,166,1478000,11.231393775372124,1980-1989
Venezuela (Bolivarian Republic of),1988,Homme,35-54 ans,189,1649000,11.461491813220134,1980-1989
Venezuela (Bolivarian Republic of),1988,Homme,5-14 ans,13,2309000,0.563014291901256,1980-1989
Venezuela (Bolivarian Republic of),1988,Homme,55-74 ans,125,626000,19.968051118210862,1980-1989
Venezuela (Bolivarian Republic of),1988,Homme,75+ ans,30,91000,32.967032967032964,1980-1989
Venezuela (Bolivarian Republic of),1989,Femme,15-24 ans,56,1869000,2.99625468164794,1980-1989
Venezuela (Bolivarian Republic of),1989,Femme,25-34 ans,46,1489000,3.0893216924110143,1980-1989
Venezuela (Bolivarian Republic of),1989,Femme,35-54 ans,37,1703000,2.172636523781562,1980-1989
Venezuela (Bolivarian Republic of),1989,Femme,5-14 ans,10,2263000,0.4418912947414936,1980-1989
Venezuela (Bolivarian Republic of),1989,Femme,55-74 ans,20,688000,2.906976744186047,1980-1989
Venezuela (Bolivarian Republic of),1989,Femme,75+ ans,3,129000,2.325581395348837,1980-1989
Venezuela (Bolivarian Republic of),1989,Homme,15-24 ans,205,1928000,10.632780082987551,1980-1989
Venezuela (Bolivarian Republic of),1989,Homme,25-34 ans,194,1522000,12.746386333771355,1980-1989
Venezuela (Bolivarian Republic of),1989,Homme,35-54 ans,177,1719000,10.296684118673648,1980-1989
Venezuela (Bolivarian Republic of),1989,Homme,5-14 ans,20,2349000,0.8514261387824607,1980-1989
Venezuela (Bolivarian Republic of),1989,Homme,55-74 ans,119,648000,18.364197530864196,1980-1989
Venezuela (Bolivarian Republic of),1989,Homme,75+ ans,26,93000,27.956989247311828,1980-1989
Venezuela (Bolivarian Republic of),1990,Femme,15-24 ans,66,1876500,3.517186250999201,1990-1999
Venezuela (Bolivarian Republic of),1990,Femme,25-34 ans,44,1545400,2.847159311505112,1990-1999
Venezuela (Bolivarian Republic of),1990,Femme,35-54 ans,45,1759800,2.557108762359359,1990-1999
Venezuela (Bolivarian Republic of),1990,Femme,5-14 ans,14,2326800,0.601684717208183,1990-1999
Venezuela (Bolivarian Republic of),1990,Femme,55-74 ans,22,712600,3.0872859949480778,1990-1999
Venezuela (Bolivarian Republic of),1990,Femme,75+ ans,2,127700,1.5661707126076743,1990-1999
Venezuela (Bolivarian Republic of),1990,Homme,15-24 ans,215,1937300,11.097919785268157,1990-1999
Venezuela (Bolivarian Republic of),1990,Homme,25-34 ans,203,1571000,12.92170591979631,1990-1999
Venezuela (Bolivarian Republic of),1990,Homme,35-54 ans,213,1773000,12.013536379018612,1990-1999
Venezuela (Bolivarian Republic of),1990,Homme,5-14 ans,12,2418700,0.496134287013685,1990-1999
Venezuela (Bolivarian Republic of),1990,Homme,55-74 ans,118,662600,17.80863265922125,1990-1999
Venezuela (Bolivarian Republic of),1990,Homme,75+ ans,28,94700,29.567053854276665,1990-1999
Venezuela (Bolivarian Republic of),1992,Femme,15-24 ans,49,1942700,2.522262830081845,1990-1999
Venezuela (Bolivarian Republic of),1992,Femme,25-34 ans,33,1637900,2.014775016789792,1990-1999
Venezuela (Bolivarian Republic of),1992,Femme,35-54 ans,40,1906700,2.097865421933183,1990-1999
Venezuela (Bolivarian Republic of),1992,Femme,5-14 ans,6,2414300,0.248519239531127,1990-1999
Venezuela (Bolivarian Republic of),1992,Femme,55-74 ans,14,760200,1.8416206261510129,1990-1999
Venezuela (Bolivarian Republic of),1992,Femme,75+ ans,3,139600,2.148997134670487,1990-1999
Venezuela (Bolivarian Republic of),1992,Homme,15-24 ans,232,2006800,11.560693641618498,1990-1999
Venezuela (Bolivarian Republic of),1992,Homme,25-34 ans,206,1664700,12.374602030395867,1990-1999
Venezuela (Bolivarian Republic of),1992,Homme,35-54 ans,195,1918100,10.16631041134456,1990-1999
Venezuela (Bolivarian Republic of),1992,Homme,5-14 ans,21,2510500,0.8364867556263692,1990-1999
Venezuela (Bolivarian Republic of),1992,Homme,55-74 ans,121,705200,17.158252977878618,1990-1999
Venezuela (Bolivarian Republic of),1992,Homme,75+ ans,39,102800,37.93774319066148,1990-1999
Venezuela (Bolivarian Republic of),1993,Femme,15-24 ans,50,1982100,2.5225770647293273,1990-1999
Venezuela (Bolivarian Republic of),1993,Femme,25-34 ans,36,1681000,2.1415823914336705,1990-1999
Venezuela (Bolivarian Republic of),1993,Femme,35-54 ans,28,1982600,1.412286895995158,1990-1999
Venezuela (Bolivarian Republic of),1993,Femme,5-14 ans,4,2453500,0.16303240269003463,1990-1999
Venezuela (Bolivarian Republic of),1993,Femme,55-74 ans,21,784900,2.6755000637023825,1990-1999
Venezuela (Bolivarian Republic of),1993,Femme,75+ ans,5,146100,3.4223134839151266,1990-1999
Venezuela (Bolivarian Republic of),1993,Homme,15-24 ans,226,2047700,11.036772964789764,1990-1999
Venezuela (Bolivarian Republic of),1993,Homme,25-34 ans,208,1708400,12.17513462889253,1990-1999
Venezuela (Bolivarian Republic of),1993,Homme,35-54 ans,229,1992900,11.490792312710122,1990-1999
Venezuela (Bolivarian Republic of),1993,Homme,5-14 ans,16,2551900,0.62698381598025,1990-1999
Venezuela (Bolivarian Republic of),1993,Homme,55-74 ans,115,727400,15.809733296673082,1990-1999
Venezuela (Bolivarian Republic of),1993,Homme,75+ ans,27,107200,25.186567164179106,1990-1999
Venezuela (Bolivarian Republic of),1994,Femme,15-24 ans,78,2024700,3.852422581123129,1990-1999
Venezuela (Bolivarian Republic of),1994,Femme,25-34 ans,40,1719500,2.326257633032858,1990-1999
Venezuela (Bolivarian Republic of),1994,Femme,35-54 ans,45,2061500,2.1828765462042203,1990-1999
Venezuela (Bolivarian Republic of),1994,Femme,5-14 ans,9,2490400,0.3613877288788949,1990-1999
Venezuela (Bolivarian Republic of),1994,Femme,55-74 ans,24,811000,2.9593094944512948,1990-1999
Venezuela (Bolivarian Republic of),1994,Femme,75+ ans,3,153000,1.9607843137254903,1990-1999
Venezuela (Bolivarian Republic of),1994,Homme,15-24 ans,241,2091900,11.520627181031598,1990-1999
Venezuela (Bolivarian Republic of),1994,Homme,25-34 ans,210,1747600,12.016479743648432,1990-1999
Venezuela (Bolivarian Republic of),1994,Homme,35-54 ans,247,2070600,11.928909494832416,1990-1999
Venezuela (Bolivarian Republic of),1994,Homme,5-14 ans,26,2590800,1.0035510267098964,1990-1999
Venezuela (Bolivarian Republic of),1994,Homme,55-74 ans,133,750600,17.719158006927792,1990-1999
Venezuela (Bolivarian Republic of),1994,Homme,75+ ans,32,111800,28.622540250447226,1990-1999
Venezuela (Bolivarian Republic of),1996,Femme,15-24 ans,56,2137600,2.6197604790419162,1990-1999
Venezuela (Bolivarian Republic of),1996,Femme,25-34 ans,43,1885031,2.281129594155215,1990-1999
Venezuela (Bolivarian Republic of),1996,Femme,35-54 ans,30,2202908,1.3618362637023427,1990-1999
Venezuela (Bolivarian Republic of),1996,Femme,5-14 ans,11,2612760,0.4210107319462943,1990-1999
Venezuela (Bolivarian Republic of),1996,Femme,55-74 ans,17,879221,1.9335297951254578,1990-1999
Venezuela (Bolivarian Republic of),1996,Femme,75+ ans,3,176066,1.7039064896118503,1990-1999
Venezuela (Bolivarian Republic of),1996,Homme,15-24 ans,225,2202105,10.217496440905407,1990-1999
Venezuela (Bolivarian Republic of),1996,Homme,25-34 ans,204,1908344,10.689896580490728,1990-1999
Venezuela (Bolivarian Republic of),1996,Homme,35-54 ans,228,2193785,10.392996578971958,1990-1999
Venezuela (Bolivarian Republic of),1996,Homme,5-14 ans,20,2721253,0.7349555517256204,1990-1999
Venezuela (Bolivarian Republic of),1996,Homme,55-74 ans,138,814152,16.950151814403206,1990-1999
Venezuela (Bolivarian Republic of),1996,Homme,75+ ans,34,130446,26.06442512610582,1990-1999
Venezuela (Bolivarian Republic of),1997,Femme,15-24 ans,59,2182087,2.7038335318435975,1990-1999
Venezuela (Bolivarian Republic of),1997,Femme,25-34 ans,31,1901963,1.6298950084728252,1990-1999
Venezuela (Bolivarian Republic of),1997,Femme,35-54 ans,53,2300283,2.304064325998149,1990-1999
Venezuela (Bolivarian Republic of),1997,Femme,5-14 ans,19,2648334,0.7174321667886301,1990-1999
Venezuela (Bolivarian Republic of),1997,Femme,55-74 ans,21,910006,2.307677092238952,1990-1999
Venezuela (Bolivarian Republic of),1997,Femme,75+ ans,6,185092,3.2416311888142113,1990-1999
Venezuela (Bolivarian Republic of),1997,Homme,15-24 ans,246,2246633,10.949718979468386,1990-1999
Venezuela (Bolivarian Republic of),1997,Homme,25-34 ans,234,1923562,12.164931517673983,1990-1999
Venezuela (Bolivarian Republic of),1997,Homme,35-54 ans,231,2288037,10.095990580571906,1990-1999
Venezuela (Bolivarian Republic of),1997,Homme,5-14 ans,27,2758975,0.978624307940449,1990-1999
Venezuela (Bolivarian Republic of),1997,Homme,55-74 ans,115,842657,13.647308454092235,1990-1999
Venezuela (Bolivarian Republic of),1997,Homme,75+ ans,32,136554,23.433952868462292,1990-1999
Venezuela (Bolivarian Republic of),1998,Femme,15-24 ans,71,2228995,3.1852920262270663,1990-1999
Venezuela (Bolivarian Republic of),1998,Femme,25-34 ans,37,1913086,1.934047920480313,1990-1999
Venezuela (Bolivarian Republic of),1998,Femme,35-54 ans,41,2401002,1.7076204018155754,1990-1999
Venezuela (Bolivarian Republic of),1998,Femme,5-14 ans,17,2676424,0.6351758914133186,1990-1999
Venezuela (Bolivarian Republic of),1998,Femme,55-74 ans,21,942660,2.227738527146585,1990-1999
Venezuela (Bolivarian Republic of),1998,Femme,75+ ans,7,193978,3.608656651785254,1990-1999
Venezuela (Bolivarian Republic of),1998,Homme,15-24 ans,260,2294089,11.33347485646808,1990-1999
Venezuela (Bolivarian Republic of),1998,Homme,25-34 ans,233,1932446,12.057258003587163,1990-1999
Venezuela (Bolivarian Republic of),1998,Homme,35-54 ans,278,2385139,11.65550519277912,1990-1999
Venezuela (Bolivarian Republic of),1998,Homme,5-14 ans,25,2788747,0.8964599513688406,1990-1999
Venezuela (Bolivarian Republic of),1998,Homme,55-74 ans,114,872994,13.058508993188955,1990-1999
Venezuela (Bolivarian Republic of),1998,Homme,75+ ans,38,142080,26.745495495495494,1990-1999
Venezuela (Bolivarian Republic of),1999,Femme,15-24 ans,86,2277619,3.7758729620713556,1990-1999
Venezuela (Bolivarian Republic of),1999,Femme,25-34 ans,41,1924776,2.130117998146278,1990-1999
Venezuela (Bolivarian Republic of),1999,Femme,35-54 ans,60,2503034,2.397090890495295,1990-1999
Venezuela (Bolivarian Republic of),1999,Femme,5-14 ans,15,2697428,0.5560852782724877,1990-1999
Venezuela (Bolivarian Republic of),1999,Femme,55-74 ans,15,977918,1.533870938054111,1990-1999
Venezuela (Bolivarian Republic of),1999,Femme,75+ ans,1,202873,0.49291921546977663,1990-1999
Venezuela (Bolivarian Republic of),1999,Homme,15-24 ans,257,2343913,10.964570783983877,1990-1999
Venezuela (Bolivarian Republic of),1999,Homme,25-34 ans,281,1941583,14.47272663594603,1990-1999
Venezuela (Bolivarian Republic of),1999,Homme,35-54 ans,296,2483169,11.920251903917936,1990-1999
Venezuela (Bolivarian Republic of),1999,Homme,5-14 ans,15,2810978,0.5336221059005086,1990-1999
Venezuela (Bolivarian Republic of),1999,Homme,55-74 ans,140,905768,15.456496586322324,1990-1999
Venezuela (Bolivarian Republic of),1999,Homme,75+ ans,38,147162,25.821883366629972,1990-1999
Venezuela (Bolivarian Republic of),2000,Femme,15-24 ans,60,2327035,2.5783883783441164,2000-2009
Venezuela (Bolivarian Republic of),2000,Femme,25-34 ans,36,1940982,1.8547312648958105,2000-2009
Venezuela (Bolivarian Republic of),2000,Femme,35-54 ans,51,2604611,1.9580659069626902,2000-2009
Venezuela (Bolivarian Republic of),2000,Femme,5-14 ans,13,2712978,0.47917823144898336,2000-2009
Venezuela (Bolivarian Republic of),2000,Femme,55-74 ans,18,1016178,1.7713432095558062,2000-2009
Venezuela (Bolivarian Republic of),2000,Femme,75+ ans,8,211868,3.7759359601261164,2000-2009
Venezuela (Bolivarian Republic of),2000,Homme,15-24 ans,264,2395254,11.021795600800584,2000-2009
Venezuela (Bolivarian Republic of),2000,Homme,25-34 ans,287,1955062,14.679841355414815,2000-2009
Venezuela (Bolivarian Republic of),2000,Homme,35-54 ans,302,2580403,11.703598236399507,2000-2009
Venezuela (Bolivarian Republic of),2000,Homme,5-14 ans,22,2827360,0.7781110293701545,2000-2009
Venezuela (Bolivarian Republic of),2000,Homme,55-74 ans,161,941264,17.1046592666882,2000-2009
Venezuela (Bolivarian Republic of),2000,Homme,75+ ans,42,151940,27.642490456759248,2000-2009
Venezuela (Bolivarian Republic of),2001,Femme,15-24 ans,66,2376225,2.777514755547139,2000-2009
Venezuela (Bolivarian Republic of),2001,Femme,25-34 ans,50,1960585,2.5502592338511207,2000-2009
Venezuela (Bolivarian Republic of),2001,Femme,35-54 ans,67,2703367,2.4783908363163416,2000-2009
Venezuela (Bolivarian Republic of),2001,Femme,5-14 ans,17,2724682,0.623926021458651,2000-2009
Venezuela (Bolivarian Republic of),2001,Femme,55-74 ans,21,1053798,1.9927917874203596,2000-2009
Venezuela (Bolivarian Republic of),2001,Femme,75+ ans,3,223257,1.3437428613660491,2000-2009
Venezuela (Bolivarian Republic of),2001,Homme,15-24 ans,311,2444242,12.723781033138291,2000-2009
Venezuela (Bolivarian Republic of),2001,Homme,25-34 ans,265,1972674,13.43354249105529,2000-2009
Venezuela (Bolivarian Republic of),2001,Homme,35-54 ans,354,2674679,13.23523308778362,2000-2009
Venezuela (Bolivarian Republic of),2001,Homme,5-14 ans,28,2839557,0.9860693058811638,2000-2009
Venezuela (Bolivarian Republic of),2001,Homme,55-74 ans,163,975301,16.712789179955724,2000-2009
Venezuela (Bolivarian Republic of),2001,Homme,75+ ans,34,159677,21.29298521390056,2000-2009
Venezuela (Bolivarian Republic of),2002,Femme,15-24 ans,77,2425459,3.1746568381489855,2000-2009
Venezuela (Bolivarian Republic of),2002,Femme,25-34 ans,49,1984449,2.469199258837088,2000-2009
Venezuela (Bolivarian Republic of),2002,Femme,35-54 ans,49,2801391,1.7491310566786287,2000-2009
Venezuela (Bolivarian Republic of),2002,Femme,5-14 ans,21,2731776,0.7687306719145348,2000-2009
Venezuela (Bolivarian Republic of),2002,Femme,55-74 ans,23,1094372,2.101661957725527,2000-2009
Venezuela (Bolivarian Republic of),2002,Femme,75+ ans,5,234634,2.1309784600697257,2000-2009
Venezuela (Bolivarian Republic of),2002,Homme,15-24 ans,278,2493824,11.147538880049273,2000-2009
Venezuela (Bolivarian Republic of),2002,Homme,25-34 ans,250,1994112,12.536908659092369,2000-2009
Venezuela (Bolivarian Republic of),2002,Homme,35-54 ans,318,2768111,11.487978625134613,2000-2009
Venezuela (Bolivarian Republic of),2002,Homme,5-14 ans,31,2847417,1.0887060096922931,2000-2009
Venezuela (Bolivarian Republic of),2002,Homme,55-74 ans,155,1012005,15.316129861018473,2000-2009
Venezuela (Bolivarian Republic of),2002,Homme,75+ ans,43,167008,25.747269591875842,2000-2009
Venezuela (Bolivarian Republic of),2003,Femme,15-24 ans,75,2473488,3.0321554016029184,2000-2009
Venezuela (Bolivarian Republic of),2003,Femme,25-34 ans,44,2012721,2.1860953405862014,2000-2009
Venezuela (Bolivarian Republic of),2003,Femme,35-54 ans,51,2897686,1.7600250682786196,2000-2009
Venezuela (Bolivarian Republic of),2003,Femme,5-14 ans,17,2735944,0.6213577470883906,2000-2009
Venezuela (Bolivarian Republic of),2003,Femme,55-74 ans,20,1137791,1.757792072533532,2000-2009
Venezuela (Bolivarian Republic of),2003,Femme,75+ ans,10,246155,4.062480957120513,2000-2009
Venezuela (Bolivarian Republic of),2003,Homme,15-24 ans,241,2542942,9.477211827874958,2000-2009
Venezuela (Bolivarian Republic of),2003,Homme,25-34 ans,214,2019632,10.595989764471945,2000-2009
Venezuela (Bolivarian Republic of),2003,Homme,35-54 ans,268,2859587,9.37198273736732,2000-2009
Venezuela (Bolivarian Republic of),2003,Homme,5-14 ans,22,2852473,0.7712605868662035,2000-2009
Venezuela (Bolivarian Republic of),2003,Homme,55-74 ans,133,1051478,12.648861887742777,2000-2009
Venezuela (Bolivarian Republic of),2003,Homme,75+ ans,55,173939,31.620280673109537,2000-2009
Venezuela (Bolivarian Republic of),2004,Femme,15-24 ans,71,2518601,2.819025323979463,2000-2009
Venezuela (Bolivarian Republic of),2004,Femme,25-34 ans,42,2044868,2.0539223069655352,2000-2009
Venezuela (Bolivarian Republic of),2004,Femme,35-54 ans,42,2990969,1.4042271919234202,2000-2009
Venezuela (Bolivarian Republic of),2004,Femme,5-14 ans,21,2739194,0.766648875545142,2000-2009
Venezuela (Bolivarian Republic of),2004,Femme,55-74 ans,23,1183774,1.942938432504853,2000-2009
Venezuela (Bolivarian Republic of),2004,Femme,75+ ans,3,257947,1.1630296146107535,2000-2009
Venezuela (Bolivarian Republic of),2004,Homme,15-24 ans,208,2589831,8.031412088279119,2000-2009
Venezuela (Bolivarian Republic of),2004,Homme,25-34 ans,199,2048917,9.712448088429154,2000-2009
Venezuela (Bolivarian Republic of),2004,Homme,35-54 ans,247,2947606,8.379681680658813,2000-2009
Venezuela (Bolivarian Republic of),2004,Homme,5-14 ans,17,2856626,0.595107654974785,2000-2009
Venezuela (Bolivarian Republic of),2004,Homme,55-74 ans,119,1093590,10.881591821432163,2000-2009
Venezuela (Bolivarian Republic of),2004,Homme,75+ ans,46,180551,25.47756589550875,2000-2009
Venezuela (Bolivarian Republic of),2005,Femme,15-24 ans,79,2559619,3.086396842655098,2000-2009
Venezuela (Bolivarian Republic of),2005,Femme,25-34 ans,31,2080504,1.490023571211591,2000-2009
Venezuela (Bolivarian Republic of),2005,Femme,35-54 ans,48,3080445,1.5582164265227914,2000-2009
Venezuela (Bolivarian Republic of),2005,Femme,5-14 ans,10,2742490,0.36463214086468865,2000-2009
Venezuela (Bolivarian Republic of),2005,Femme,55-74 ans,20,1232257,1.623038051315594,2000-2009
